"Y","ID","Operator","Date","Priority","Price","Speed","Duration","Temp","Location","Agreed","State","Class","Surface","sensor1","sensor2","sensor3","sensor4","sensor5","sensor6","sensor7","sensor8","sensor9","sensor10","sensor11","sensor12","sensor13","sensor14","sensor15","sensor16","sensor17","sensor18","sensor19","sensor20","sensor21","sensor22","sensor23","sensor24","sensor25","sensor26","sensor27","sensor28","sensor29","sensor30"
21.4847363153958,"G10214","LM",2024-04-20,"High","Cheap","Fast","Long","Hot","Storage tanks","Yes","Checked","Plastic","Smooth",13.0151420165446,12.6699264416628,3.6560328305432,10.5177003637637,9.25607531157609,11.4128433895898,13.9467952870464,11.1178531155866,12.9797069999328,4.41898008640296,41.4460893931517,51.7126879741692,24.2797340304322,39.1473994603321,42.1024628756572,38.4221252406095,18.6513710471512,30.7733437896994,50.4332644288437,41.2746046412561,-19.1656415303712,0.0999816550839867,-15.0389099729214,-11.270781476449,-14.6832559210966,-20.1389774326986,-36.0087647817413,-9.46729941849321,-8.6717666466064,-23.6788255180409
15.7043968205926,"G10215","HI",2024-04-26,"Medium","Expensive","Medium","Very Long","Cold","Storage tanks","Yes","Under review","Ceramic","Smooth",26.2745376525174,28.5556823196209,27.8065349333742,29.5712056154969,25.57397848565,20.2338328549491,31.2043319577506,19.9562762567952,NA,23.4357693740647,74.5360775888896,71.1218404868498,87.7665957432971,57.565853670764,76.5184421887148,72.52906435965,64.2578367231994,82.1953031525251,72.1566246057558,66.1261236826995,75.3774069375456,98.6185828888771,76.2640230414182,74.8119913350815,86.905779141436,70.2851274213491,64.136664732463,75.4991898334641,76.0328915897427,44.6254118983669
26.228545400912,"G10216","HI",2024-05-04,"Medium","Expensive","Medium",NA,"Cold","Storage tanks","Yes","Under review","Wooden","Rough",16.4710531122692,22.4328338126121,12.2449143621152,25.9816488874076,NA,NA,23.6022788644305,13.2080709913567,9.39371652173019,16.5993782264038,NA,53.5112070503277,66.2651503199565,77.3221450563342,64.0279276014237,49.5426434709335,78.5956039956802,49.5700754326139,75.541844715218,79.495325421751,-36.1834882122309,-43.5551459571867,-54.8942757663416,-60.7496664640182,-27.4991715202297,-33.2415793130725,-47.6896759834852,-17.0697507230196,-11.3103458663288,NA
23.638104365107,"G10217","HI",2024-05-10,"Low",NA,"Medium","Short","Warm","Control room","Yes","Under review","Wooden","Rough",34.608910890268,43.5086119851509,32.1619149654933,31.7842757052036,37.2193533571408,NA,44.355669267988,25.0870742099415,NA,35.3849577847,NA,55.4328843922633,NA,60.4927810997596,60.8641113491713,58.7574759398254,NA,65.2769014801632,62.1242775538164,52.5875328269191,40.4664816342095,32.2658739328839,59.2855617049173,22.3091335682845,66.0024034548235,40.6883716251676,44.1282773436662,20.8596022648706,23.0168504160024,38.6758204053491
11.2914910721665,"G10218","HI",2024-05-18,"Low","Expensive","Medium","Short","Hot","Control room","Yes","Checked","Ceramic","Rough",NA,-1.03344975117477,-4.22326820906554,NA,3.61372219107189,3.89801843349509,6.13569462145314,NA,-5.82866039393642,9.26874425491223,65.410860084886,57.7153685520781,55.4251835622275,NA,57.7955539722966,40.2382730256397,60.2901229788896,57.0247738584565,46.5866264540474,64.2501241822858,NA,41.4784624154163,23.9368728754598,45.5778993657165,31.2829116873133,9.47668127335773,34.0559123878049,17.3505910634406,24.7277434403545,29.5611405249508
22.1625581505384,"G10219","JK",2024-05-25,"Low","Fair",NA,NA,"Hot","Steam plant","Yes","Under review","Wooden","Textured",3.29820046526177,4.21968587967432,6.06617287941845,2.92346991697345,8.91063077459448,8.5651176432762,10.0954504361764,18.7415771073387,10.1278140993104,7.37554728740814,70.6961591923755,77.0297408924447,87.1381338374944,62.2055716914646,NA,57.5829899906959,64.8595651624946,63.1754464801534,69.3141629593092,67.0738343393939,NA,96.0433512267695,92.9511310609569,87.9035680172751,74.9686657285668,104.573998845877,114.10031460053,NA,113.001266642968,99.6937466815121
13.9235061154844,"G10220","JK",2024-05-31,"Low",NA,NA,"Short","Cold","Storage tanks","Yes","Checked","Wooden","Smooth",-2.88098812980885,-3.68282655802171,7.66989678243736,5.87489979776165,2.6181830472613,-0.689366153194511,-1.14146155402332,NA,-0.437705603928615,-7.19075458381179,55.5697048178193,73.405344418976,64.5740585506402,63.5932746177394,73.7179267760213,NA,65.9725751866166,69.3560805531995,63.2707990980044,66.2149392464462,-4.64506233236556,-22.5886372013517,-21.3645828853181,0.483767031488689,-5.70767172129265,-19.8757755893963,5.70043828680795,NA,-5.46957956353328,-13.9284515181726
25.9183274659324,"G10221","HI",2024-06-08,"Low","Expensive","Medium","Long","Hot","Storage tanks","No","Checked","Wooden","Rough",20.2140698011812,8.87941099566725,15.721246057775,39.1788587819561,26.6136052655017,20.3411785824965,19.504924374659,23.1563078847796,NA,10.7176193618333,67.8836269265658,62.5576875835176,68.7093019313183,69.7589588180681,59.2161691580115,83.9534524536716,63.8816847524439,74.5212345533028,84.0462662678597,65.4061861319578,90.4673575115702,54.8158197368596,65.5159807440887,59.4269896790534,54.151324170454,50.0500895079133,67.5379761788897,52.7341958391979,52.0986616694483,65.0077136547249
23.5982477397932,"G10222","LM",2024-06-14,"High","Fair","Medium","Short","Hot","Control room","No","Uncertain","Ceramic","Textured",31.863138597884,30.9466850360964,27.5933050465922,31.6881085495299,26.7732491655315,34.6236451593593,23.4721124909556,29.1996388719711,34.1805964561312,26.1650892471911,92.8086865846588,79.1967930752761,69.3430339491555,85.0189038032088,93.291026881633,69.1425749027663,75.0534504203779,85.2565239094824,97.5648023330457,89.6462238071954,12.3925605294383,35.7714854266813,6.09999336413142,8.64063935833321,-1.32427116691874,5.28553514542791,10.5650575609632,27.3949504434986,-2.70164595951832,4.3739674344651
23.1180724832488,"G10223","HI",2024-06-22,"Medium","Expensive","Fast","Long","Warm","Storage tanks","Yes","Under review","Wooden","Rough",25.869407217381,19.8372063495987,22.774255334313,14.096338476205,19.4984301329982,11.5251368467974,29.2498196470393,NA,NA,10.2809424142861,64.2262825101235,72.2800720172573,52.3998984190009,70.2898073607635,NA,64.6278878893753,73.3950129074311,83.3455617893754,58.6179238624851,NA,NA,16.3631506343308,NA,7.05204438858532,39.2299418296662,39.1476304241439,34.3413498191003,43.7329367739459,25.9070616848227,-13.5441461973224
24.0255822723751,"G10224","HI",2024-06-28,"High","Expensive","Fast","Short","Hot","Steam plant","No","Under review","Wooden","Textured",30.9559169601816,32.6901125827787,41.3336798264611,45.5662177739393,46.6799248390475,28.5298449633055,30.8613661954865,44.1348882970063,40.4152780833631,43.0095169325024,36.6777116261447,46.7770045097008,43.0502249538902,56.2956056328603,44.5580605590448,38.397937118421,33.525156954969,46.211166262449,55.3343491727231,50.1597215265552,58.4315003409006,67.1391659776946,108.81390643339,85.3549184670568,62.5027139285102,106.43342867255,97.2183033369342,85.4601241386591,111.148606089831,82.6131481549694
11.8978495049261,"G10225","HI",2024-07-06,"Low","Expensive","Fast","Short","Hot","Storage tanks","No","Uncertain","Ceramic","Rough",8.52982133057561,14.0780638686964,11.7289170315642,20.4200195152827,12.0181637591515,11.7071353650712,15.537028191552,15.0145108282927,NA,5.57192652754469,56.2119367125315,57.965286540252,51.4331118090829,74.0624317274636,65.1199099672294,49.3083801192553,34.640064416154,64.7373020324257,35.1084634198229,46.180299527326,85.2962210183348,75.1872642771139,92.8720882613039,84.7758212650659,79.0761382401649,62.6683308483388,85.3281738186359,88.1837620551162,77.7795505918134,74.1733299910572
13.7821158411171,"G10226","HI",2024-07-12,"Low","Expensive","Fast","Very Long","Hot","Steam plant","Yes",NA,"Wooden","Textured",29.4271573241628,37.5308195777142,38.3463978854455,32.1486844942366,32.5691326165847,33.3066046519615,NA,30.1481898574077,33.7456397153319,35.4662314689822,82.1910867216595,93.7416262742354,98.6729132200499,93.7749763413418,NA,93.039688131578,80.3137797540133,86.8264999074912,98.3924508178222,93.3491562460786,106.817698587446,98.874077053204,91.8804538632163,85.5365154324923,90.9761409669683,58.1208771099617,82.4817744289716,NA,116.694851299217,NA
19.9049904615744,"G10227","HI",2024-07-19,"Medium","Expensive","Fast","Short","Hot","Steam plant","Yes","Checked","Wooden","Smooth",7.42171694837202,6.021101910859,4.96761291349667,10.543435009166,8.53402255270459,18.4217527937988,4.01803233997442,1.36450010777487,8.57104967049358,5.93836993368813,78.9905255897307,92.1135690653766,82.380663669264,93.5616038610048,74.2861020202363,55.8297263874781,85.6536253218235,79.8618106660395,74.5156043594835,72.4585983167645,42.2036437118361,51.774921909125,59.6329450230271,35.51069731396,19.1489943577302,56.4595139035594,32.2844725198059,44.0276328461403,48.2541532096514,27.7170388020755
32.0497773160628,"G10228","HI",2024-07-26,"High","Expensive","Medium","Long","Hot","Control room","No","Uncertain","Wooden","Smooth",11.2099510324756,12.1824661065301,10.9636099600809,7.95144605206088,4.4044278732245,11.3477089497068,6.41727783284318,11.1410567985652,2.16286430796731,7.47843663246231,74.9793001220741,65.919539461026,84.3816935840683,73.0298512153306,77.4843366975322,79.2868836102611,78.804868218722,69.4734579297049,60.7332771190663,77.5683482803196,-13.8458037104502,-16.8011432500301,-8.36155554868017,-5.59779038489145,-23.057867794402,-13.8083935152577,-2.51618700856919,-35.4821267054381,14.4550760335818,0.487174295532242
12.9153147163472,"G10229","HI",2024-08-03,"Low","Expensive","Fast","Short","Warm","Storage tanks","No","Checked","Ceramic","Rough",27.9104210578378,20.6416062917498,20.0654776033237,22.7461221486436,27.5444339817577,32.5268274473407,35.514133646915,25.19760608727,30.1391693199863,14.6798581829606,71.6348218732666,73.5296390877064,76.0288287922127,79.1126735060662,94.2575166754912,63.5708699372683,78.9178835647588,76.2854847454225,81.9030274929615,78.5628467662235,-33.4714411502308,-34.4049564879855,-19.3057618930532,-36.1117924937073,-18.3452915874837,-26.7457173218281,-36.0820842030814,-34.126587078675,-42.8184811340064,-27.8766526195216
20.6721007493818,"G10230","HI",2024-08-09,"Low","Expensive","Slow","Long","Warm","Storage tanks","No","Checked","Wooden","Rough",39.1694331615947,38.0406014475101,39.0952312349956,36.1808001189832,27.3573731043926,35.3967408927225,30.0533347473298,39.1187780720254,30.7427544158355,34.5607483245267,33.7173601815061,43.0804188065229,56.0903652428793,55.5702040447175,49.9884396770368,47.1540480291166,33.668878945919,56.439615657772,36.9566339768226,55.9348337936757,12.1972070869078,9.1996261487013,10.2107202709963,11.9906269044918,-6.49684397320811,14.6514125268276,4.4983513161232,-1.56183747939542,9.29543287029521,-13.34564404713
17.7906016046499,"G10231","HI",2024-08-16,"High","Expensive","Fast",NA,"Warm","Storage tanks","Yes","Checked","Wooden",NA,5.57496596663572,16.2148551329499,11.5891194302182,6.02628345520423,9.79079298109913,18.0831829602629,19.4748862965136,NA,NA,18.071419900173,44.5149894226732,51.9577706264949,56.641619691758,68.4397952205839,NA,53.6388356747786,50.8982355014648,32.8218248975688,44.8222165717171,35.4776732896676,27.3156726893374,17.4600693286689,24.3991386181602,NA,21.2758926801765,18.3836389582247,10.5981647426791,2.9490977167388,38.9095087297183,-7.93024069358588
22.0858777667523,"G10232","HI",2024-08-24,"Medium","Cheap","Medium","Long","Warm","Storage tanks","No","Checked","Plastic","Rough",17.2271258523703,18.9329597036918,18.405351444413,17.8671228047524,14.7221963969612,18.1705874492881,16.0440948358478,15.5782268873075,NA,10.5199144744286,52.9458887996447,25.9648351824416,48.1519478116839,46.3842897795785,46.9751803701338,57.8880386685675,46.4656005194533,46.7554808901257,66.1851434092726,50.2282664464764,-44.4791373361731,-41.3710026232105,-48.3738842090262,-11.3559856856749,-34.555930392355,-43.7666591960092,-41.3938003125986,-26.474941786466,-48.8785000255874,-29.3328429787826
4.90570172562587,"G10233","HI",2024-08-31,"Medium","Expensive","Slow","Very Long","Warm","Steam plant","No","Under review","Ceramic","Textured",7.71623186584023,4.12269316830829,15.8566651048282,6.72779122403046,5.20552677859131,3.06024985012965,-11.3405306066734,9.76903241377905,6.28320289085315,2.837575333506,93.3079061423011,102.227546225593,98.6495523545729,91.8780523219118,83.1379347924509,87.4544011756246,83.2433699000899,81.5016833703546,95.82752271583,87.8633850950441,34.980324871292,22.2683041491401,38.7926416673268,29.0073675031073,23.5646338513727,11.7505373740981,20.0029148239962,12.3693375668571,24.3385925553395,1.60638249640474
16.1512728859663,"G10234","HI",2024-09-07,"Low","Expensive","Slow","Short",NA,"Control room","Yes","Under review","Plastic",NA,NA,40.9493278467183,21.2281581878582,37.9915255607674,32.7665354262324,29.8737270578319,27.8712863918114,30.3631813745678,26.2957955518541,29.882716208025,85.9845399588959,83.4178114461033,87.3315947021633,85.4635915106613,85.9302092325825,92.3442583909275,91.0059860265691,99.2476759370678,111.445776714283,NA,11.0189633839105,3.47069247746234,32.3118789895178,0.577346974422891,38.9782930480196,19.9123450302606,24.3120022379307,NA,16.4203186590344,13.1289358452904
22.2227938513019,"G10235","LM",2024-09-14,"High","Expensive","Medium","Short","Hot","Storage tanks","No","Under review","Wooden","Rough",22.6526900661293,17.9148512366071,19.7213355048786,25.6552383895012,13.8081768315985,7.04633776840897,18.3831667290009,10.5443176990826,7.96046976356783,4.29465749583574,73.5404625958088,77.9588959804787,71.3269788086217,69.5336494713741,74.1386265003629,77.1796878646101,68.9341349659338,93.0066411358163,80.6246539094074,74.6393409129844,91.861699386309,70.2428959495456,69.0164094529558,81.8714319763881,82.877916684138,88.014608011606,90.4262301720984,71.0179716745193,75.0100355863712,85.3888301637651
28.4215557657438,"G10236","HI",2024-09-21,"Low","Expensive","Medium","Long","Hot","Control room","Yes","Checked","Wooden","Rough",41.8048160049056,31.7841563737822,39.5523739716587,36.9772159906507,46.4189817652904,43.5186691717181,37.1745861761517,30.4279318602026,31.9172984413236,25.7653121022908,30.4169543562921,38.9873034974348,18.2516878778001,30.1807156659307,44.1559623254518,42.2520490570789,30.8747550540822,39.1982468409535,43.3661168273771,38.7620137150032,98.6374918275966,108.187003325156,108.596964877386,112.259629206522,99.3086803916547,116.611033513822,100.880060224576,81.8433691811512,96.2066418988941,104.340784995396
23.1822780488012,"G10237","JK",2024-09-28,"Medium","Expensive",NA,NA,"Hot","Storage tanks","Yes","Under review","Ceramic","Rough",2.24796209022507,-0.255953408540537,2.1937794955919,6.15800728251707,-0.77044626380209,11.6957001674878,-1.99745975686423,9.00743297566587,-7.93844186972561,1.95141235099478,95.7657528898335,NA,97.889546637855,85.9504445156624,86.7452313671912,102.361332218193,84.7394044210956,NA,77.1700878175806,93.1280805747011,113.461187754451,103.459904186536,80.7965574760638,101.801469780596,104.537032000599,94.7556758061386,NA,109.708675124133,100.284316942364,70.8427022274995
32.6888517234892,"G10238","HI",2024-10-04,"Medium","Fair","Slow","Long","Warm","Steam plant","No","Checked","Wooden","Smooth",30.55147736716,45.3435201989858,41.7807656781205,34.1048999641966,38.5868099126523,36.3876410668254,44.5842015899661,33.8081012185381,42.8859561631267,41.1520710194335,88.0831092117927,91.8120206608814,84.5772247685668,82.8921998761066,82.6064399347914,89.4050395039668,96.1961471474673,79.3535030083635,105.88195088312,80.8841042849507,15.697504878558,27.3780161086645,26.3905771834328,2.42406444904393,16.495003959731,16.8414379885378,10.7175431643674,-2.40385625233361,1.00535116767038,12.0763107515791
24.4743935807341,"G10239","HI",2024-10-11,"Medium","Expensive","Medium","Long","Cold","Storage tanks","No","Uncertain","Ceramic","Textured",24.7401557932013,21.4366029021009,15.7144825187122,26.7399510945964,34.1839613712936,25.3384500463224,33.3960549687581,23.5199695712969,NA,17.7284421913349,49.4362741645992,57.6419040876797,47.5634684107877,66.5695918653476,41.4899152428471,55.4201629578391,47.2948778598094,58.6650303136493,48.7907265207661,34.4374819858706,78.5874128338781,84.6885104716407,50.6127588336455,74.2823054371736,67.7099313576856,65.6885771133107,71.3599622150028,71.1459734409555,75.08645399652,72.7272499623578
21.0182159235004,"G10240","HI",2024-10-18,"High","Cheap","Medium","Long","Warm","Control room","No","Under review","Metal","Textured",4.18352505636696,7.07825041204217,0.350934665109394,-1.27075129455384,10.4591597396241,11.7271728159765,1.64037101266889,8.14865431370001,-1.73997410303735,7.67347259598736,45.6400311723246,50.5725994902837,53.1213015428306,74.1637648456126,53.5984741220058,47.5373644343092,41.9996378775405,45.224146977437,65.0207751489366,57.4625088434852,-55.4232406791653,-42.9119636615266,-59.3363947097546,-40.0073312128684,-48.5524350175005,-25.062532075979,-51.5122314822757,-48.7369080011323,-53.1989607179128,-31.8656611880068
28.241660928464,"G10241","LM",2024-10-25,"Medium","Fair","Medium",NA,"Warm","Steam plant","Yes","Checked",NA,NA,13.4191531087445,22.8014393143894,9.43329901310661,19.6089387614353,18.4860178648383,NA,16.5514638354113,15.9763292905411,NA,11.1911336562933,75.6072209974752,87.9643994547599,78.1086379664085,68.8562093158894,84.5677905297613,76.543167184567,79.0241073712041,73.887403296684,66.8546238598683,78.3444011108946,NA,1.5584068216254,-24.4127050124093,-0.929125036216595,-21.0591078532942,-27.2661112784013,-18.9026752357723,-8.28760306931946,2.28343295979055,-5.15039580156541
13.2429939258146,"G10242","HI",2024-11-01,"Medium","Expensive","Medium","Very Long","Hot","Storage tanks","Yes","Under review","Ceramic","Rough",21.9054924383048,27.8624759109965,27.1307031823737,27.6059703297763,31.7264588524894,28.3161401602288,35.061792272716,24.2163107590949,NA,33.9241429328,80.0943724400449,95.6698767311481,95.0246455066289,88.3817535265137,88.9180986014292,97.7953238269136,101.923789994422,79.0878090035529,92.4349921783875,94.9056045152388,17.5069323695474,46.7482845975006,38.3676973990229,35.8764516636603,39.3746345503279,37.1290104997067,37.7182577191842,46.6014825299759,53.2646404851587,50.2719272781359
24.4406099262822,"G10243","HI",2024-11-09,"Low","Cheap","Medium","Short","Warm","Steam plant","Yes",NA,"Plastic","Textured",NA,29.0837181928634,24.8970299722396,29.3293161737808,33.3221939677994,39.5932853660735,24.9061022655859,24.7948949650403,NA,29.5452688622118,71.8528605895926,NA,82.1771801740822,77.4220866814898,64.0394317664157,72.6123446935016,64.7438276481425,86.1389784025916,NA,78.287670316633,-36.2351129943481,-49.0563680599256,-50.3556272816563,-27.5747275096124,-37.5123961311105,-48.8545495529639,-41.5908219635523,-35.7288546292629,-38.2571027060621,-44.3344605845785
29.903800055914,"G10244","HI",2024-11-16,"Medium","Expensive","Medium","Long","Warm","Steam plant","Yes","Checked","Ceramic","Rough",20.4434144692142,28.9409355344451,19.7781728592647,20.7058839359605,26.3569836996619,17.8961302431674,22.2725816452739,31.2365172257448,NA,11.7030391543295,72.9705785944647,83.7681841736165,91.4358895087512,73.1847634631856,74.125600785838,80.7019735016189,76.3384058813626,83.0551042813897,84.4639884424548,88.2964862553114,80.6433338629127,76.1096361065771,77.6185879337265,92.8855119096026,97.9201733333117,104.158269042596,63.5745250349786,92.9262778092672,74.1542602137798,89.1853853525688
30.9187984539214,"G10245","HI",2024-11-22,"Low","Fair","Medium","Long","Warm","Steam plant","Yes","Checked","Wooden","Rough",39.7552853552469,38.5421590765943,26.9755125974584,31.4847486453211,32.0653704477714,31.0653929233296,37.4055280388853,35.0875879253631,28.327377437947,26.9285656856766,57.8273120037233,44.115164600293,53.7850408090073,50.420477936778,43.5189030852655,56.3256747387924,52.7386524938187,50.562785120564,53.6815920896114,41.7854047272351,51.4651234868802,51.1923920804946,62.9255056280064,55.9006236395303,48.8842023232034,56.2099628486974,34.403378331663,47.8897282679409,69.3416392413947,71.9572430527916
12.3313236814693,"G10246","HI",2024-11-30,"Low","Cheap","Medium","Short","Hot","Storage tanks","Yes","Uncertain","Ceramic","Textured",9.37561644445526,-4.55790503871004,3.09018781328167,-0.00105015459352664,8.73497842759957,0.951679472661921,-5.19236343433969,1.69652046202369,-2.50395463985512,-8.35233641674375,25.0106284888504,30.0342671046859,44.1482341327649,49.955892217063,44.774238143937,58.8175532131217,58.6284827371921,43.2552299517808,54.2144435139875,32.2479363814314,64.1139373962223,60.3171099628974,61.1164886483575,81.2396714992924,85.9001033908068,87.6476640202243,69.9624905703809,53.7763403532487,64.3528971748078,41.2910454588574
27.6213038271791,"G10247","HI",2024-12-07,"Medium","Cheap","Medium","Long","Warm","Storage tanks","Yes","Uncertain","Metal","Rough",9.21629201059819,16.5507486036959,20.4571270426384,14.3180978016262,15.3382244303103,10.84996989716,15.3840234671844,21.2335788504166,NA,14.9184980146823,93.3765760744077,108.593267006609,88.3029505746677,106.562633566539,108.716932996137,99.3697040458736,79.31718159901,95.4263082419008,79.9453082239165,95.0410031106812,99.4169622344359,116.431858186239,92.2935098299738,76.940358280431,97.3168505496148,123.102450919691,99.224882427322,86.7260592087729,104.479813067634,100.826599144132
21.2550709899632,"G10248","HI",2024-12-14,"High","Expensive","Slow","Long","Warm","Storage tanks","No","Uncertain","Ceramic","Textured",19.0346477650179,21.7689463186762,28.9551188370257,24.0760682736019,19.9806774498788,14.3538265963708,30.1478919290513,11.5290189026968,NA,28.462957025684,60.1092181358024,72.8531136359315,68.0973463717494,66.2588580563018,70.6007980964583,84.6948559641324,87.5021264186342,61.9103386616389,77.0958586158673,53.4095988487618,-18.0586825013063,-3.75946046807795,-23.9496328468394,5.8758645687786,4.19618154365983,-17.3800183053109,-6.92665092879733,-6.15692417193512,-25.319021230026,0.623161156310646
15.1619178766512,"G10249","HI",2024-12-20,"Medium","Expensive","Medium","Very Long","Hot",NA,"Yes","Checked",NA,"Smooth",34.5045512966055,32.869097070943,29.3155265222103,29.604899388205,32.4026867985052,33.7770037523319,41.3883215331375,28.6760756212519,NA,32.0075050646718,76.7722400283684,75.686798541605,75.0116183520971,63.9762414370758,NA,73.1742960171069,80.386446701157,NA,63.7044197495948,68.2635642218324,84.8416259750141,53.9421591369355,75.0045657711447,86.9601208554998,72.5209023866312,82.1814264353495,89.9901475186134,51.2119608953961,77.9789005420741,66.8076918588745
14.2739929593003,"G10250","HI",2024-12-28,"Low","Expensive","Fast","Short","Hot","Storage tanks","Yes","Checked","Metal","Textured",27.5037298817986,25.6106098760216,29.3319486900493,27.892437501637,26.6114150120437,34.4714900035664,35.4064238001165,27.6775969860737,42.3418400659272,37.0592150805635,68.4275652323438,81.1864840079367,87.3345189596069,78.6186882207348,94.9993652818186,91.7622630777566,83.7376824542216,78.8680166992257,93.2342480113275,79.3829341266245,-35.058805809548,-63.2815403845826,-36.3060079652857,-52.8691221441005,-18.3202345828337,-43.9034214402184,-35.2846986585113,-18.0150211187884,-33.3440983698176,-40.4572032415091
29.6017527817071,"G10251","HI",2025-01-04,"Medium","Fair","Medium","Long","Warm","Steam plant","Yes","Under review","Plastic","Rough",15.9856004287725,23.0243541698472,28.9964063760852,14.9367892708863,22.5158419122955,20.0123939882475,20.1084955644843,20.74852564734,NA,19.2230379365613,66.315878969336,77.6830550682146,75.429459260772,62.3855264332843,82.1080804229299,87.0445150640488,70.3771612681114,67.5513748696522,66.7306353624725,77.1567868598298,-43.1153208423117,-9.36325278135899,-18.5912929820065,-26.7721729535168,-31.8616370050957,-2.45893664948495,-14.5689129416201,-46.8556340937358,-27.236194405517,-16.0307177039445
26.0510449908156,"G10252","LM",2025-01-11,"Low","Cheap","Medium","Short","Hot","Steam plant","Yes","Checked","Wooden","Rough",39.6268259246363,34.477502662652,17.299034539278,25.8373565096081,32.9152833788862,24.1061816280858,39.3228013980061,28.1977722605142,39.4505998598001,39.2955046986358,55.4346385237612,71.0330604785457,60.3317254388884,67.5100243792586,71.4437294461377,78.4383224762734,71.4752756002059,56.2171884198449,53.885997097486,51.0277650077958,21.4982995430598,-3.05059529788306,19.0447015703583,2.40836288882125,14.9534535419136,32.521289518354,34.2083950812023,12.0968607867484,27.1271364310282,19.1056115229546
28.7408300900539,"G10253","HI",2025-01-18,"Low","Expensive","Medium","Long","Warm","Control room","No","Uncertain","Plastic","Smooth",26.8986446102325,28.5590024508804,33.5550490989668,19.8724310574275,33.103551087221,33.3716825347725,26.828439546621,29.5891292624815,NA,24.2794568757875,43.8127330850738,43.8387248596293,46.2829622959022,37.1228604441759,33.6613909165157,46.708784242508,21.6231548166121,19.7790815343906,34.8184676281508,36.6027411710157,75.9593085986028,49.2559520009857,67.4614375912142,54.0251416236633,54.0263394322532,49.0835225172199,49.8783280367299,66.6656562180091,73.7537470766659,72.2923524912277
20.0622652575063,"G10254","HI",2025-01-25,"Medium","Expensive","Medium","Long","Hot","Steam plant","Yes","Checked","Ceramic","Textured",-1.88637723013186,1.2890287638499,0.359857355301556,6.68558780265421,1.15363165370875,2.70999678073878,-2.56589133993278,0.245094389111358,-3.29647382291311,-1.35933778010636,35.5413324428977,29.8703197928386,35.6228784901552,18.7892835714228,36.7155972979416,26.7385142067613,27.393854438028,31.7489957278954,23.0770518011935,37.8656990786469,56.2681864253707,55.627693190531,31.3481894290301,39.4255198573315,52.5511976548019,69.6794906712176,49.2506946403581,25.4611929261666,52.2513196696818,37.3284644297933
25.394526976912,"G10255","HI",2025-01-31,"High","Expensive",NA,"Long","Warm","Control room","Yes","Uncertain","Wooden",NA,11.7246448544854,7.54121742319916,8.6293023383525,16.415505022732,9.66597967462525,4.95585242864915,NA,7.1179384442406,11.8040696469377,14.9941754518696,15.6591750295667,36.2053400697197,23.7199594046016,62.2053650950721,18.5907903710809,52.7595618858771,48.8205037036888,31.8551916442417,24.9775961236295,NA,7.50408022157522,-4.1311560606483,18.9578393621429,-5.8772322811208,-0.746056755704995,-11.9622294970949,NA,-1.2943432108179,-0.577845806063512,-14.5635752560864
11.4802448728793,"G10256","HI",2025-02-07,"Low","Expensive","Medium","Very Long","Hot","Storage tanks","Yes","Under review","Ceramic","Textured",49.3088240474551,37.903193283653,40.8758672301483,41.666962886548,38.1258545324976,33.0883782239614,43.1784207958199,36.3669224514653,37.4696828284432,37.2867928536577,33.8101724959143,24.4939644233756,17.770753774422,NA,NA,27.3692132049086,NA,23.412192464928,49.0872320270372,30.4180872716116,NA,7.81464103533972,22.6701316499917,NA,12.3507077526325,17.3072553967818,25.6574616151633,-6.97740849800211,14.3579187013484,5.58409857712752
14.2690744927092,"G10257","HI",2025-02-14,"High","Cheap","Fast","Short","Hot","Steam plant","No","Under review","Ceramic","Textured",0.444732551413923,-2.79756745600838,5.53525932619452,6.5382792964414,0.909593499773849,2.19678636611559,0.522511511567957,4.99758800063991,1.03998563384849,-2.0947329235237,66.1939709724911,78.5666973463464,60.4316764388993,57.6034214343167,54.6056536482334,52.5475941802646,59.359695114784,62.4806479485138,47.6190970942308,63.0680678432705,45.0433177773775,58.252599004795,74.4050399237435,66.0750499841096,60.7389178627953,56.8976408305615,71.4023063663847,66.3003842885208,62.2876257454673,41.0838743575105
28.2224889647592,"G10258","HI",2025-02-21,"Low","Cheap","Medium","Short","Hot","Steam plant","No","Under review","Plastic","Smooth",30.1808877341939,34.3266154916647,33.4918009003929,36.9863207946396,22.443961920227,32.3803653826176,27.1947370209734,36.4562432828004,26.6848844373602,37.6630743009666,58.9036852993428,55.4507615062728,47.4895525644393,54.2100209854479,49.8497163115365,53.8603189041012,64.3672041631603,24.8522695051608,44.3287440445867,55.4268559772822,89.8560215728622,93.005786959762,70.6369155201444,98.7333980880506,108.754633804763,97.573758410633,105.306474136513,98.3097264680673,102.026908159271,124.805321892045
6.88067618333661,"G10259","HI",2025-03-01,"High","Fair","Fast","Very Long","Warm","Storage tanks","No","Under review","Ceramic","Rough",26.9500421278784,36.8650238026489,34.5836123822775,22.7653693720658,24.3281948481695,34.3048226457291,34.9751478059254,32.5028462935141,NA,21.6990796109033,34.0705750792132,45.4195617458015,52.697964531261,26.3140421848012,41.5697539425162,33.2883911195297,45.2813185848787,21.6730138217622,28.1680775912215,52.3272492465099,-23.240094758185,-2.06544128455443,-8.04138841144248,9.74854783068527,-12.8544037391274,-7.80339196186268,-11.509507759588,-33.5362481727942,-2.30903273121628,-8.50407655751741
